aaf2e96,mathmartins-sb,2024-06,refactor: Add exportFeature parameter to ProductsApiCore get method
bcaf424,mathmartins-sb,2024-06,refactor: Update ExportService to calculate total values based on quantity in lot
4502b09,mathmartins-sb,2024-06,chore: Update npm dependency to date-fns v3.6.0
0abe2ed,Leonardo Telles,2024-06,temp: enable google provider
a762b74,Leonardo Telles,2024-06,Merge branch 'master' into terminal/merge_master_into_stg
b781dfd,Leonardo Telles,2024-06,fix: fix url encode when getting sellers
0a70059,Leonardo Telles,2024-06,fix: fix url encode when getting sellers
cff0538,thiago,2024-06,retirada virgula
3476b2b,mathmartins-sb,2024-05,refactor: Remove commented out code for product update authorization check
7034947,mathmartins-sb,2024-05,chore: Update WebhookService to use lowercase variable name for webhookService
bd14ff2,mathmartins-sb,2024-05,refactor: Update partner integration webhook handling in WebhookService
33b24fa,mathmartins-sb,2024-05,chore: Add webhook handling for attachments in ProductsController
0f99eda,mathmartins-sb,2024-05,chore: Update ExportService to calculate total values based on quantity in lot
5b4cdc6,Leonardo Telles,2024-05,temp: enable google provider
177db8c,mathmartins-sb,2024-05,feat: Add response location places to findPlaces endpoint in LocationController
fcec21c,mathmartins-sb,2024-05,refactor: Update location API endpoints and configurations
a90a6cc,mathmartins-sb,2024-03,Update user-agent to agent in location-api.ts
4e82dca,mathmartins-sb,2024-03,Add findPlaces endpoint to LocationController
aeca0e0,mathmartins-sb,2024-03,Add use_real_location flag to location API configuration
37bd36f,mathmartins-sb,2024-03,Remove unused import statement
cad47b0,mathmartins-sb,2024-03,Add logger to PartnerIntegrationService
918dda9,mathmartins-sb,2024-03,Update environment and location API configurations
9a7a681,Walisson Rodrigo,2024-05,add updates on lp spreadsheet and fixes bugs on mount string + id on lists and spreadsheets names
184b275,mathmartins-sb,2024-05,refactor: Add correlationId filter to ProductFiltersBuilder
2a65072,mathmartins-sb,2024-05,refactor: Add valid offer status constants and use them in product controller
8b9b3c8,Walisson Rodrigo,2024-05,PLAT-1716 - fix download files header to enable frontend to receive filename
d60f619,Walisson Rodrigo,2024-04,PLAT-1716 - refactor to send correct parameters from downloaded file on request
61c48cd,mathmartins-sb,2024-05,feat: Add DatabaseInitService for ensuring indexes on module initialization
9ade1e3,Leonardo Telles,2024-04,fix: convert commercial real estate
3769da9,Leonardo Telles,2024-04,fix: generate zip file
c3fdc8f,mathmartins-sb,2024-04,Refactor code to import and use the Response object from the express module
a8d7870,mathmartins-sb,2024-04,Refactor ApiCoreService and ProductsApiCore to execute dossier
63cdad8,Walisson Rodrigo,2024-04,PLAT-2023 - bugfix on export spreadsheet without LP worksheet
541bb39,mathmartins-sb,2024-04,Refactor AppModule to exclude '/_/_/health' from SecurityMiddleware
9ae2da4,mathmartins-sb,2024-04,Refactor user.interface.ts, jwt-token.interface.ts, package.json, app.module.ts, products.controller.spec.ts, and products.controller.ts
c8207e1,Walisson Rodrigo,2024-04,PLAT-1936 - fix name worksheet
ff403a6,Walisson Rodrigo,2024-04,PLAT-1936 - migrate string base64 to file on assets folder
a356d5d,Walisson Rodrigo,2024-04,PLAT-1936 - add hidden value and column to ignore resume and nonCategorized worksheet on import process
18fdbd0,Walisson Rodrigo,2024-04,PLAT-1936 - fix problems when eventManagerId not sended in filters
ee6b99a,Walisson Rodrigo,2024-04,PLAT-1936 - add nonCategorized workbook when not have data mapped to export
b33959c,Walisson Rodrigo,2024-04,PLAT-1936 - add new spreadsheet formatted with data and headers required
0ab8418,Walisson Rodrigo,2024-04,PLAT-1716 * add new route to export storage spreadsheet using selected productIds * add filter to productIds to get data on auction-lotting using one request * adapt get on coreApi to use v1 endpoint when are needed * add utils to formatDates and send fixed the name of file when spreadsheet are downloaded from bulk * add notification endpoint on .env
09ec11e,Walisson Rodrigo,2024-03,PLAT-1716 - add export route on controller. add function on serve to send data to export async using bulk
be0008c,mathmartins-sb,2024-03,Add endpoint to get economic groups by seller ID
1aa0dd5,mathmartins-sb,2024-03,Update imports and add deleteProducts method
15a07b4,mathmartins-sb,2024-03,Add bulk status update functionality
e4ab8ff,mathmartins-sb,2024-03,Add statusCode property to WebhookAudit and update webhook service to handle status code
db70270,mathmartins-sb,2024-03,Fix webhook service bug
a4cd32f,mathmartins-sb,2024-03,Add urlCalled and createdAt properties to WebhookAudit schema and update createWebhookAudit method
f00b3f8,mathmartins-sb,2024-03,Add intelligent registration origin enum value
f146d32,mathmartins-sb,2024-03,Add publicKey.pem and fix import paths in partner-integration.controller.ts
c0fc3a9,Leonardo Telles,2024-03,temp: enable callGoogleApi
99f7bd1,mathmartins-sb,2024-03,Remove unnecessary files and update dependencies
a63601a,mathmartins-sb,2024-03,Add publicKey.pem to Dockerfile
601a113,mathmartins-sb,2024-03,Add enum validation for webhook event
05a7b52,mathmartins-sb,2024-03,Add webhook endpoint and update partner integration URL
c32f589,mathmartins-sb,2024-03,Add encrypt interface, fix import paths, and add encrypt service
c57c660,mathmartins-sb,2024-03,Add webhook module and related files
71c3816,Walisson Rodrigo,2024-03,PLAT-1720 - add swc on project
8146dec,Walisson Rodrigo,2024-03,PLAT-1720 * fix tests files * fix path src on import files * fix cityId sending array empty on filter products
9274d49,Walisson Rodrigo,2024-03,PLAT-1720 * add new dto to update in mass * add new route to receive data and send to bulk api * implement call on externalApi to send data to bulk.
e7484da,mathmartins-sb,2024-02,Refactor ExportService to extract value from productCustomJson and get property value
4aaddd1,W-Nemetz,2024-03,PLAT-1804 added search by CNPJ on sellers field
e146ee7,mathmartins-sb,2024-02,Remove console.log statements from ProductFiltersBuilder
5e07ae6,mathmartins-sb,2024-02,Refactor city filtering in GetProductDto and ProductFiltersBuilder
1870380,Abigail Palmero,2024-02,Feat: Latam-713 modified states list to show state name instead of state code
f8e93ca,mathmartins-sb,2024-02,Refactor productCustomJson parsing in ExportService
1e5ac03,Leonardo Telles,2024-02,temporary: disable call to google api
b061c48,Leonardo Telles,2024-02,Merge branch 'master' into merge_master_into_stg
009bc1f,Matheus,2024-02,hotfix: move vehicle debts if
5829311,Leonardo Telles,2024-02,fix: get location when deleting product
0300449,Matheus,2024-02,feat: new location endpoints
1e6013f,Leonardo Telles,2024-02,temporary: enable call to google api
0d56f7e,Matheus,2024-02,hotfix: remove address verification
f22941e,Matheus,2024-02,feat; add logs from process sheet
ba96bc6,Matheus,2024-02,refactor: remove console.log
1f0047c,Matheus,2024-02,fix: map new fields export service
c68d265,Matheus,2024-02,fix: remove logic
f4dbd5c,Philipe Schneider,2024-01,Mesclar a ramificação "digitalization/equalize_branchs" em master
8e188ab,Abigail Palmero,2024-01,feat: LATAM-737 Added eventCurrency to product-history data
5b10763,Leonardo Telles,2024-01,Merge branch 'stg' into master
44fa23f,Matheus,2024-01,PLAT-1645 - add judicial columns to exports service spec
281e305,Matheus,2024-01,PLAT-1645 - add new columns to judicial spreadsheet
d849c1b,Abigail Palmero,2024-01,feat: LATAM-744 added more locations to mocks
7c2a27e,Leonardo Telles,2024-01,feat: changes the type of the externalId to string
78ef1a7,Matheus,2024-01,Fix typo in auctionIds field name
5dfad0c,Matheus,2024-01,PLAT-1526 - fix type conversion issue in ProductFiltersBuilder
f3682eb,Matheus,2023-12,Update auctionId to be an optional number in ListProductsDto
765b224,Matheus,2023-12,feat: add auctionId field to GetProductDto and ListProductsDto
50c3cc1,Walisson Rodrigo,2023-12,feat: update path file certificate fixed
eda4f39,Walisson Rodrigo,2023-12,feat: update docker file fixed
e1fabb0,Walisson Rodrigo,2023-12,feat: update docker file with new certify
452da02,Walisson Rodrigo,2023-12,feat: update path file certificate fixed
e780e62,Walisson Rodrigo,2023-12,feat: update docker file fixed
908008e,Walisson Rodrigo,2023-12,feat: update docker file with new certify
44e40b4,Matheus,2023-12,PLAT-1520 - update pricing column headers
17f2c93,Walisson Rodrigo,2023-12,PLAT-1344 * feat: add tests to economic group. * refactor: rename test to fix your name. * refactor: remove not used code from service. * feat: add AxiosHandlerError from ApiCore to prevent basic errors received from server on try get data. * feat: update product-params-builder to use sellerIds to filter by economicGroup
7c22606,Walisson Rodrigo,2023-12,PLAT-1344: feat: first implementation for get economic group
ce0baab,Walisson Rodrigo,2023-12,feat: update settings vscode
2b3a619,Matheus,2023-12,PLAT-1520 - add logistics columns to pricing spreadsheet
a8cac9c,Philipe Schneider,2023-12,PLAT-1520 - Add new fields when create an offer with logistic fields
e9b59f2,Matheus,2023-12,Update pricing column headers
223fcc8,Walisson Rodrigo,2023-12,feat: update totals in zip and spreadsheet import when history receive flag update
ccf53d6,Matheus,2023-12,Refactor pricingColumns key in spreadsheet-columns helper
09c7eac,Walisson Rodrigo,2023-11,feature: add custom message error when is default message returned on filter exceptions
d419449,Matheus,2023-11,feat: add seller reference value
151baa9,Abigail Palmero,2023-11,Feature: LATAM-573 Part 2
abe7af3,Abigail Palmero,2023-11,Fix: LATAM-591 SalesAgent not showing for latam
26e7d69,Abigail Palmero,2023-11,added /portal endpoint for getting available portals
a101169,Abigail Palmero,2023-11,fixed import for tests
282f459,Abigail Palmero,2023-11,Feature: LATAM-573 added states on spreadsheet for latam countries
d355b5b,Leonardo Telles,2023-11,feat: increase subcategory list limit
8631336,Walisson Rodrigo,2023-11,feature: make optional eventManagerId and sellerId on export spreadsheet when is zip
eb2a706,Walisson Rodrigo,2023-11,feat: enable code to return eventManagerIds using sellerId to filter
437a26c,Walisson Rodrigo,2023-11,feat: add new parameter eventManagerId on zip upload process
4f76bdf,Leonardo Telles,2023-10,Merge branch 'master' into merge_master_into_stg
e0e3bdf,Matheus,2023-10,feat
3e24de5,Matheus,2023-10,feat
621e014,Matheus,2023-10,feat
7a2e5bd,Matheus,2023-10,feat
6dc1781,Matheus,2023-10,feat
09d6e8e,Abigail Palmero,2023-10,fixed method
dd238c5,Abigail Palmero,2023-10,Replaced geolocalized place by placeID from FE
90d1485,Abigail Palmero,2023-10,Optimization
91c2db0,Abigail Palmero,2023-10,Replaced geolocalized place by placeID from FE
0fbc995,Abigail Palmero,2023-10,fixed method
568cf9a,Abigail Palmero,2023-10,Replaced geolocalized place by placeID from FE
7615d6e,Abigail Palmero,2023-10,Optimization
faf78b8,Abigail Palmero,2023-10,Replaced geolocalized place by placeID from FE
e7d1aa8,Matheus,2023-10,feat
b130e94,Matheus,2023-10,feat
55178b6,Walisson Rodrigo,2023-10,feat: optimization get errors details using findOne and remove complex array errors on list all
d1a6b6f,Walisson Rodrigo,2023-10,feat: optimization get errors details using findOne and remove complex array errors on list all
a0cb4f9,Matheus,2023-10,wip
657200e,Matheus,2023-10,feat
e7e53e5,Matheus,2023-09,feat: partner
0caefc7,Matheus,2023-09,feat: partner
a7857cb,Matheus,2023-09,feat: partner
6d65d21,Philipe Schneider,2023-09,ARQT-62 - Add new status for product
8a7c97f,Matheus,2023-09,feat: labels
4e217d4,Matheus,2023-08,feat: add bulk unstructured
cb54e3e,Walisson Rodrigo,2023-09,fix code merged from console codecommit
4d4f89c,AWSReservedSSO_SuperBidDeveloperAccess_930c3ef9fbf1cbcc/walisson.oliveira@superbid.net,2023-09,Conflitos resolvidos no console.
a4fa498,Matheus,2023-09,fix: location
909a080,Walisson Rodrigo,2023-09,fix problem with big ranges using pagination to increment at limit of 1000 items by interaction geted from api
a848411,Walisson Rodrigo,2023-09,fix assets on test because regex remove undescore from selectable columns.
3ba691c,Walisson Rodrigo,2023-09,fix: add try catches and logs to prevent invalid data or groups with problem of return from lotting.
b9ba671,Walisson Rodrigo,2023-09,fixes on controller to work with sellers users
6cc56bb,Matheus,2023-09,fix: new method to filter params
12f290d,Matheus,2023-09,fix: new method to filter params
7b20d2f,Walisson Rodrigo,2023-09,fix: caracters invalids on mount wokbooks and selecteable items
b026502,Walisson Rodrigo,2023-09,fix import path not updated in previous refactor
72a3695,Walisson Rodrigo,2023-09,refactor: move schemas classes to respective schema file. remove files interface because is a schema class. update references on controller, module and test with refactor
0f00158,Walisson Rodrigo,2023-09,feat: add new schema to save filter audit infos on mongo
d07b09d,Walisson Rodrigo,2023-09,fix: caracters invalids on mount wokbooks and selecteable items
324d244,Walisson Rodrigo,2023-09,grouping by category exported items on spreadsheet
a9c215e,Walisson Rodrigo,2023-09,fix columns on json different from spreadsheet. refactor code
a1051b0,Walisson Rodrigo,2023-09,fix columns on json different from spreadsheet. refactor code
4f790a2,Walisson Rodrigo,2023-09,fix columns not displayed on spreadsheet.
8684a87,Walisson Rodrigo,2023-09,fix test
4c67c0e,Walisson Rodrigo,2023-09,add new column when stay exporting data using spreadsheet from storage
9951320,Walisson Rodrigo,2023-09,validation to prevent search more data with 180 days
3b7a100,Walisson Rodrigo,2023-09,add methods and parameters to populate spreadsheet with data from storage
5b46b3a,Walisson Rodrigo,2023-09,fix endpoint to export from storage with logic to get data and generate spreadsheet
afeadf5,Walisson Rodrigo,2023-09,fix parameter on list products to export
2894433,Walisson Rodrigo,2023-09,add title to spreadsheet
05e36b7,Leonardo Telles,2023-09,Merge branch 'stg' into master
7f2f655,Matheus,2023-09,fix: remove wrong implementation
457a87e,Matheus,2023-09,fix: remove wrong implementation
6b5ef6e,Matheus,2023-09,fix: rename param
cd5ee4e,Matheus,2023-09,fix: update
3df5608,Matheus,2023-09,feat: remove secret manager
166f0d5,Matheus,2023-09,fix: remove cache
bb303d7,Matheus,2023-09,Merge branch 'feat/add-service-cache' of codecommit://sb-storage-api into feat/add-service-cache
57acfbc,Matheus,2023-09,refactor: remove secret manager
d0a1b9e,Matheus,2023-08,feat: google cache
c317e76,Matheus,2023-09,update config
89f863c,Matheus,2023-09,Merge branch 'feat/add-service-cache' of codecommit://sb-storage-api into feat/add-service-cache
f5a1058,Matheus,2023-09,refactor: remove secret manager
bd8f349,Matheus,2023-09,fix: update bulk delete
d23578b,Matheus,2023-09,feat: new fields
6293709,Walisson Rodrigo,2023-08,hotfix: add startUpload and uploadId to prevent errors in production on first request on mongo to save parts chunk on s3
9328227,Walisson Rodrigo,2023-08,hotfix: add startUpload and uploadId to prevent errors in production on first request on mongo to save parts chunk on s3
fb3106c,Matheus,2023-08,feat: update secret manager
e8e203c,Matheus,2023-08,feat: google cache
ae2c794,Matheus,2023-08,fix: update InvalidOfferStatusForProduct message
d891c6d,Matheus,2023-08,feat: google cache
c0fe51f,Matheus,2023-08,feat: update product env
d9cfb82,Matheus,2023-08,feat: update envs
79cf453,Matheus,2023-08,feat: update envs
4843762,Matheus,2023-08,feat: add bulk delete product
a9a749a,Matheus,2023-08,test: add location on create product
f4d600f,Matheus,2023-08,feat: add location on create product
9cb8c67,Matheus,2023-08,test: move location logic to bff
c0c9259,Matheus,2023-08,test: add reverse location endpoint
23c03c6,Matheus,2023-08,test: add location api
6e253e8,Matheus,2023-08,feat: add location api
ceace9f,Matheus,2023-08,feat: add bulk delete product
14d73b5,Matheus,2023-08,feat: bulk delete product
6faa45f,Victor Luis Grechi,2023-08,feat: adding error message.
cc3b8df,Matheus,2023-08,refactor: remove vehicleDebts
d441304,Walisson Rodrigo,2023-08,fix: download files in zip changed
3149597,Walisson Rodrigo,2023-08,feat: add new image to explain how change your zip after downloading
bd7e936,Walisson Rodrigo,2023-08,fix: query argument not defined isZip name to get only isZip value from query params
c3c9055,Walisson Rodrigo,2023-08,fix: param isZip need by a string to run withou errors
54b73dc,Matheus,2023-08,feat: add vehicleDebts  pricingColumns
c1e0157,Walisson Rodrigo,2023-07,feat: throwing errors add await on promises. remove code not necessary on controller. fixes eslint
5e64e38,Walisson Rodrigo,2023-07,feat: fix throwing errors add await and remove code not used.
20c6bc0,Walisson Rodrigo,2023-07,feat: add more information on ExceptionFilter
5fa532a,Walisson Rodrigo,2023-07,fix: handleAxiosError throwing error and use await to generate json response with error
a7d5d36,Walisson Rodrigo,2023-07,refactor: fix handleError internal. remove ApiCoreModule dependencie on remove handleErrorCoreApi
0675b81,Walisson Rodrigo,2023-07,fix: eslint format. remove log hit cache
9d8984d,Walisson Rodrigo,2023-07,feat: add HttpExceptionFilter to format and filter exception errors on response requests
0eab206,Walisson Rodrigo,2023-07,refactor error-handle to api core to prevent message duplicated
a299b05,Walisson Rodrigo,2023-07,add logs on handleError and remove complete error from log
2cdfdf7,Walisson Rodrigo,2023-07,feat: update axios lib and add cross-env to fix differences between .env in linux and windows
7d0ba8b,Victor Luis Grechi,2023-07,feat: implemented filter in findAll function on event-manager controller.
d16ef4e,Philipe Schneider,2023-07,PLAT-225 - Define maxBody and maxContent length without limit
066b262,Philipe Schneider,2023-07,PLAT-1098 - Pass keycloak token when logged user is seller to call economic-group
f3d0322,Philipe Schneider,2023-07,PLAT-646 - Change label for externalId and referenceCode
a061da3,Philipe Schneider,2023-07,PLAT-1062 - Add cell note for judicial resource
2007089,Philipe Schneider,2023-07,PLAT-881 - Add a cel note for judicial field subaccount
a05abb8,Philipe Schneider,2023-07,PLAT-881 - Adjust test
14ea386,Philipe Schneider,2023-07,PLAT-881 - Adjust test
e8ed8d4,Philipe Schneider,2023-07,Merge branch 'PLAT-881' of codecommit::sa-east-1://sbws-users@sb-storage-api into PLAT-881
3633559,Philipe Schneider,2023-07,PLAT-881 - Add validation for new judicial field sub account
eb9e392,Philipe Schneider,2023-07,PLAT-881 - Add validation for new judicial field sub account
4f9a090,Walisson Rodrigo,2023-07,refactor: remove code not user. Use ErrorHandler to normalize errors messages in services and controllers.
8eaf2dc,Walisson Rodrigo,2023-07,add ErrorHandle in services and controllers to normalize errors messages
653eb14,Walisson Rodrigo,2023-07,feat: send isZip query param to bulk
9560958,Walisson Rodrigo,2023-07,feat: add QueryParam isZip to send for bulk to return a zip file with spreadsheet errors inside zip
cb70993,Walisson Rodrigo,2023-07,refactor: remove token cached from log aws
ee741f5,Walisson Rodrigo,2023-07,fix: url to send attachments send undefined to false objects
e238c93,Walisson Rodrigo,2023-07,fix: update image on assets for creation zip
5255f1c,abbytec,2023-07,improved code quality
4604180,abbytec,2023-07,added liquidity index endpoint to platform-analytics
04ef24d,Walisson Rodrigo,2023-06,feat: upload zip in chunks direct on s3
ea445e5,Walisson Rodrigo,2023-06,validation return on call bulk
b80de65,Walisson Rodrigo,2023-06,eslint format and fix identation
ac57b60,Walisson Rodrigo,2023-06,remove timeout from server
c6f060d,Walisson Rodrigo,2023-06,fix: add cell notation for externalId numeric
175f2c1,Walisson Rodrigo,2023-06,feat: implementation to sender data to bulk-product-api after receive a request
301cbaf,Walisson Rodrigo,2023-06,feat: new route to receive files using chunks
a733b01,Walisson Rodrigo,2023-06,refactor: change timeout to one minute
ba6ec76,Walisson Rodrigo,2023-06,feat: add permissions to receive big sizes for files and jsons. new lib to use static folder
18f3161,Victor Luis Grechi,2023-06,Merge branch 'feature/RURAL-34' of codecommit://sb-storage-api into feature/RURAL-34
356468c,Victor Luis Grechi,2023-06,feat: improving message on cell note.
8c27741,Victor Luis Grechi,2023-06,feat: added common column media.videoUrl to /products/spreadsheet/generate.
e883cd5,Walisson Rodrigo,2023-06,feat: add message error if not has memory to proccess big files zip
94ad254,Walisson Rodrigo,2023-06,feat: add timeout interceptor to upload big files zip
cf4be42,Victor Luis Grechi,2023-06,Merge branch 'feature/RURAL-34' of codecommit://sb-storage-api into feature/RURAL-34
b0cb6c1,Victor Luis Grechi,2023-06,feat: improving message on cell note.
ebcda86,Victor Luis Grechi,2023-06,feat: added common column media.videoUrl to /products/spreadsheet/generate.
4f86255,Victor Luis Grechi,2023-06,feat: improving message on cell note.
cf960d8,Victor Luis Grechi,2023-06,feat: added common column media.videoUrl to /products/spreadsheet/generate.
64b509e,Walisson Rodrigo,2023-06,fix: move files to assets folder in src. add copy assets in docker
1784c33,Walisson Rodrigo,2023-06,feat: add images to explain how edit zip folders
22b05ab,Victor Luis Grechi,2023-05,Merge branch 'feature/RURAL-35' of codecommit://sb-storage-api into feature/RURAL-35
9b8cb60,Victor Luis Grechi,2023-05,feat: added POST /products/{id}/attachment/video-url to be sent to auction-lotting.
263c0bd,Victor Luis Grechi,2023-05,feat: added POST /products/{id}/attachment/video-url to be sent to auction-lotting.
3e9a0eb,Leonardo Telles,2023-05,feat: add sellerId to send to auction-lotting
d547667,Leonardo Telles,2023-05,fix: change leia file with external code
375fc03,Leonardo Telles,2023-05,feat: add zip history endpoint
9a2b011,Walisson Rodrigo,2023-05,fix: asserts in tests files and path files
8c4ff85,Walisson Rodrigo,2023-05,refator: rules eslint and brackets
7e8f8c0,Walisson Rodrigo,2023-05,bugfix: add status published to update infos
3f983c3,Walisson Rodrigo,2023-05,refactor: improve logic to valid status published
7b8d608,Walisson Rodrigo,2023-05,refactor: generic logic to filter all status and remove not allowed status by default
c13f556,Leonardo Telles,2023-05,feat: remove unused library stream-buffers
be7cf6e,Leonardo Telles,2023-05,fix: zip file upload return
8832dc2,Leonardo Telles,2023-04,feat: add upload zip endpoint
3f57819,Walisson Rodrigo,2023-04,feat: folder and name file on generate spreadsheet inside zip
aedfa10,Walisson Rodrigo,2023-04,feature: concrete function to generate the zip within the service export
332241a,Walisson Rodrigo,2023-04,feature: implement isZip if sended parameter
529e523,Walisson Rodrigo,2023-04,feature: parameter isZip
00aed9b,Walisson Rodrigo,2023-04,add library to create zip
df25541,thiago.grillo,2023-04,correcao no filtro de seller
b6bd380,thiago.grillo,2023-04,correcao no envio do seller na listagem de produto
870ba2a,thiago.grillo,2023-04,retirando comentarios
9264056,thiago.grillo,2023-04,modificacao no filtro por seller
f5205c3,thiago.grillo,2023-04,correcao na regra de bloquei do indisponivel
6db2b62,julio.santos,2023-04,wip planilha
4c8708b,julio.santos,2023-04,wip planilha
e27540a,Walisson Rodrigo,2023-04,bugfix: test assert
8367aa2,Walisson Rodrigo,2023-04,feature: change headers in spreadsheets
c29d105,thiago.grillo,2023-04,adicionando filtro de externalId
64df2ff,Walisson Rodrigo,2023-04,refactor: remove messages in spread and validaiton
f1445aa,Walisson Rodrigo,2023-04,feature: validation creation if reservedPrice is null
ec3c176,Walisson Rodrigo,2023-04,feature: remove required fields and add more information in spreadsheat
c9a11f9,Leonardo Telles,2023-04,fix: fix keycloak token
9a77be1,julio.santos,2023-03,fix token
b541eb8,thiago.grillo,2023-03,comentando o freshdesk e alterando a forma de envio do token para o endpoint steps
d080e93,Felipe Mauricio Silva,2023-03,incluindo partnerIntegrationId
9dc1293,Felipe Mauricio Silva,2023-03,incluindo status reasons id
